Date,Returns,vol,GARCH_vol,GARCH_vol_est,omega,alpha,beta,gamma,VAR_GARCH,VAR_EMWA_2,ewma_2
2019-03-07,-0.8125717558687184,0.8125717558687184,,,,,,,,,
2019-03-08,-0.21316888487378227,0.21316888487378227,,,,,,,,,
2019-03-11,1.4666041867753554,1.4666041867753554,,,,,,,,,
2019-03-12,0.29533182046221906,0.29533182046221906,,,,,,,,,
2019-03-13,0.6949583813841809,0.6949583813841809,,,,,,,,,
2019-03-14,-0.08680223820187738,0.08680223820187738,,,,,,,,,
2019-03-15,0.498490290027398,0.498490290027398,,,,,,,,,
2019-03-18,0.37059469012648005,0.37059469012648005,,,,,,,,,
2019-03-19,-0.013056155602308994,0.013056155602308994,,,,,,,,,
2019-03-20,-0.29443536044495566,0.29443536044495566,,,,,,,,,
2019-03-21,1.0852481049954399,1.0852481049954399,,,,,,,,,
2019-03-22,-1.8974501239482744,1.8974501239482744,,,,,,,,,
2019-03-25,-0.08390206584738547,0.08390206584738547,,,,,,,,,
2019-03-26,0.7182725862304284,0.7182725862304284,,,,,,,,,
2019-03-27,-0.46443248906916645,0.46443248906916645,,,,,,,,,
2019-03-28,0.3589481529391092,0.3589481529391092,,,,,,,,,
2019-03-29,0.6734280017363758,0.6734280017363758,,,,,,,,,
2019-04-01,1.1568600124275408,1.1568600124275408,,,,,,,,,
2019-04-02,0.0017455707209013127,0.0017455707209013127,,,,,,,,,
2019-04-03,0.21483768817225357,0.21483768817225357,,,,,,,,,
2019-04-04,0.20846350796783764,0.20846350796783764,,,,,,,,,
2019-04-05,0.4636432770244614,0.4636432770244614,,,,,,,,,
2019-04-08,0.10474599539187501,0.10474599539187501,,,,,,,,,
2019-04-09,-0.6067494393844908,0.6067494393844908,,,,,,,,,
2019-04-10,0.347787156397672,0.347787156397672,,,,,,,,,
2019-04-11,0.0038123067010120693,0.0038123067010120693,,,,,,,,,
2019-04-12,0.6609324208602496,0.6609324208602496,,,,,,,,,
2019-04-15,-0.06293691084833242,0.06293691084833242,,,,,,,,,
2019-04-16,0.050935800389462216,0.050935800389462216,,,,,,,,,
2019-04-17,-0.2273811785322266,0.2273811785322266,,,,,,,,,
2019-04-18,0.15790922795098083,0.15790922795098083,,,,,,,,,
2019-04-22,0.10120175614678484,0.10120175614678484,,,,,,,,,
2019-04-23,0.8841205788409079,0.8841205788409079,,,,,,,,,
2019-04-24,-0.21917631747319088,0.21917631747319088,,,,,,,,,
2019-04-25,-0.03689736527457965,0.03689736527457965,,,,,,,,,
2019-04-26,0.46852921407636305,0.46852921407636305,,,,,,,,,
2019-04-29,0.10715221743571313,0.10715221743571313,,,,,,,,,
2019-04-30,0.09514170090847429,0.09514170090847429,,,,,,,,,
2019-05-01,-0.7502163081421376,0.7502163081421376,,,,,,,,,
2019-05-02,-0.21239857917741967,0.21239857917741967,,,,,,,,,
2019-05-03,0.9638279380645987,0.9638279380645987,,,,,,,,,
2019-05-06,-0.4470988428756373,0.4470988428756373,,,,,,,,,
2019-05-07,-1.6511651392423388,1.6511651392423388,,,,,,,,,
2019-05-08,-0.16054253132677943,0.16054253132677943,,,,,,,,,
2019-05-09,-0.3021424942498463,0.3021424942498463,,,,,,,,,
2019-05-10,0.3720297259789618,0.3720297259789618,,,,,,,,,
2019-05-13,-2.413055719884427,2.413055719884427,,,,,,,,,
2019-05-14,0.8015944543137365,0.8015944543137365,,,,,,,,,
2019-05-15,0.5838975074640373,0.5838975074640373,,,,,,,,,
2019-05-16,0.889528712060228,0.889528712060228,,,,,,,,,
2019-05-17,-0.5837333350761864,0.5837333350761864,,,,,,,,,
2019-05-20,-0.6749377915389654,0.6749377915389654,,,,,,,,,
2019-05-21,0.8495835590450085,0.8495835590450085,,,,,,,,,
2019-05-22,-0.2824396230651227,0.2824396230651227,,,,,,,,,
2019-05-23,-1.1914149945268404,1.1914149945268404,,,,,,,,,
2019-05-24,0.13535590072384363,0.13535590072384363,,,,,,,,,
2019-05-28,-0.8375676922948494,0.8375676922948494,,,,,,,,,
2019-05-29,-0.6911912256809538,0.6911912256809538,,,,,,,,,
2019-05-30,0.20984713906635477,0.20984713906635477,,,,,,,,,
2019-05-31,-1.3195372808480266,1.3195372808480266,,,,,,,,,
2019-06-03,-0.2765240314471451,0.2765240314471451,,,,,,,,,
2019-06-04,2.143237056819114,2.143237056819114,,,,,,,,,
2019-06-05,0.8161854781411959,0.8161854781411959,,,,,,,,,
2019-06-06,0.6135586748689414,0.6135586748689414,,,,,,,,,
2019-06-07,1.0497697462891198,1.0497697462891198,,,,,,,,,
2019-06-10,0.4660044466911595,0.4660044466911595,,,,,,,,,
2019-06-11,-0.03498802355826891,0.03498802355826891,,,,,,,,,
2019-06-12,-0.20375791387226005,0.20375791387226005,,,,,,,,,
2019-06-13,0.40973819126681743,0.40973819126681743,0.8248676940598102,0.8799979722901689,0.04338496689261685,0.1521810228860095,0.8073689569949924,0.04045002011899812,1.7584915386096938,1.69808028010218,0.7965301704458257
2019-06-14,-0.16115119041379966,0.16115119041379966,0.7780513038197661,0.8220753100757973,0.04407673711694386,0.15285458079250838,0.8053256584397965,0.04181976076769511,1.658686167762672,1.5450741817863196,0.7247585498700015
2019-06-17,0.09317492412306283,0.09317492412306283,0.7302060992639724,0.7733291610914678,0.04489692228294953,0.1559516624453043,0.8013615853494659,0.04268675220522977,1.556687522428027,1.4468993395522234,0.6787070028762922
2019-06-18,0.9717399870633026,0.9717399870633026,0.6828840119433774,0.7261109034658428,0.04545372148634041,0.1581112497663378,0.7982168840240585,0.043671866209603616,1.4558040828875016,1.3128451442690117,0.6158252815176946
2019-06-19,0.2985163546397107,0.2985163546397107,0.7372439822724384,0.6846428199280509,0.044933294194840996,0.15735723051125633,0.8000385963107817,0.04260417317796206,1.5716912106670464,1.3745751546338216,0.6447814011156124
2019-06-20,0.947218519068338,0.947218519068338,0.6932099722910428,0.7332182984087191,0.04473622684891259,0.15981000771403212,0.7977000975939639,0.04248989469200404,1.4778174482188782,1.2448216015170803,0.5839170114921665
2019-06-21,-0.1259222792517667,0.1259222792517667,0.7367628951869349,0.6918505316993537,0.044506651564183375,0.1606861885525499,0.7976971263392844,0.04161668510816574,1.5706656067122735,1.253104717961575,0.5878024297675374
2019-06-24,-0.17318870104667816,0.17318870104667816,0.6927646887212857,0.733354730584779,0.04401164732601889,0.1635399645043424,0.7953398780395008,0.041120157456156825,1.4768681718739096,1.2309411006639115,0.5774059896989078
2019-06-25,-0.9496397343734198,0.9496397343734198,0.6605232890280953,0.6913764288977674,0.04365453137454713,0.16183374288477584,0.7963710613249732,0.04179519579025104,1.4081344477122049,1.195441896026955,0.5607541341585651
2019-06-26,-0.12339337557060182,0.12339337557060182,0.7557169800586544,0.6623525452780405,0.04399140944867761,0.16343027384374895,0.7955321693966417,0.041037556759609295,1.6110728115392234,1.4902096399507516,0.6990228627109188
2019-06-27,0.38231755541300316,0.38231755541300316,0.7122592036505578,0.7560056997141776,0.04245747711655514,0.1622068273777792,0.7990376628940871,0.038755509728133686,1.5184274907795907,1.3553968831710117,0.6357853177053456
2019-06-28,0.5757452627908055,0.5757452627908055,0.6766487448409594,0.7107474383709385,0.042323985194198104,0.16427669426172897,0.7970418348120094,0.03868147092626162,1.4425114487844397,1.2715429264733236,0.596451366770501
2019-07-01,0.7672301032189965,0.7672301032189965,0.6641348404009749,0.6760543226461919,0.04169850066580657,0.16864024014735357,0.7950170757526496,0.03634268409999686,1.4158337218821089,1.2324036474224962,0.5780920365440136
2019-07-02,0.2928125887421418,0.2928125887421418,0.6825347493382065,0.6650380314978867,0.042083822368722754,0.16871526406868026,0.7946800808816112,0.03660465504970856,1.4550595085268268,1.2335147676990386,0.5786132373574444
2019-07-03,0.7672378673073466,0.7672378673073466,0.6442723690910797,0.6806968924001056,0.04189157237397043,0.16944909521668972,0.7937605449995353,0.036790359783774984,1.3734899763507242,1.1172032225220698,0.5240541826471139
2019-07-05,-0.180590159841032,0.180590159841032,0.6652176246992331,0.643394100004626,0.04199087921974053,0.1708404639611532,0.7925979346596441,0.036561601379202724,1.418142052103232,1.0980989719026188,0.5150928207018263
2019-07-08,-0.48354444248415174,0.48354444248415174,0.6361380148676383,0.6624059560156165,0.04145414280175413,0.17152452412920197,0.7924435737064437,0.03603190216435437,1.3561487794812317,1.0988438101496305,0.5154422070899721
2019-07-09,0.1236556965338309,0.1236556965338309,0.6525742987618701,0.6388058450886498,0.04140583857312979,0.1687614875655933,0.7947645969662385,0.03647391546816825,1.3911884183982792,1.1857278451560231,0.5561974976516756
2019-07-10,0.4510689607594376,0.4510689607594376,0.6160486957925457,0.6518378964656504,0.04082399801181797,0.1663246705318894,0.7970414698336025,0.03663385963450816,1.3133214292717577,1.073733336991152,0.5036634651192482
2019-07-11,0.22852267383599578,0.22852267383599578,0.6032118124174183,0.6164855173928236,0.040453049842691456,0.16448122459675388,0.7989481440747499,0.03657063132849625,1.285955160766103,1.0114034897233122,0.4744259759087103
2019-07-12,0.46201745478831047,0.46201745478831047,0.5745398097138569,0.6004792224566969,0.04023958261975514,0.16705735297361457,0.7967670776394421,0.03617556938694333,1.2248308440880502,0.9165857668758404,0.4299491759446726
2019-07-15,0.017586919155587744,0.017586919155587744,0.5626120107020665,0.5685072764212038,0.038942628942335425,0.17095416468565433,0.7958352738433097,0.03321056147103607,1.1994026041563386,0.8616204320059775,0.4041662091052783
2019-07-16,-0.3403778522184209,0.3403778522184209,0.5397618384860484,0.5622732297289054,0.03835404221868137,0.17266586619163668,0.7956074475487057,0.03172668625965758,1.1506895380646407,0.8039438216131426,0.3771114456495848
2019-07-17,-0.6531243569450895,0.6531243569450895,0.5544351764992406,0.542475061457818,0.039123272321143064,0.17164067638301175,0.7952353176452833,0.03312400597170495,1.1819708464795238,0.8653386009523985,0.4059103161297476
2019-07-18,0.35819977840665373,0.35819977840665373,0.6216845214765772,0.5600369684057964,0.040510945837400864,0.16860727064398806,0.7961257754257842,0.03526695393022772,1.3253361461164326,1.020288147506322,0.4785935633079514
2019-07-19,-0.617673452276668,0.617673452276668,0.5991577909927582,0.6210716877416733,0.040561151360496366,0.1673874108055106,0.7966628501504587,0.03594973904403076,1.277312608240473,0.9833732881145288,0.4612776568765079
2019-07-22,0.2828694915066654,0.2828694915066654,0.6435235571806572,0.6015488568254792,0.04151693048101953,0.16585744053468912,0.7967957998114388,0.03734675965387213,1.371893624089664,1.0550509014713705,0.4948999668775636
2019-07-23,0.6847482673752125,0.6847482673752125,0.6137603096814239,0.6436579262366433,0.04113818634596152,0.1666363146586423,0.7964987582378621,0.03686492710349565,1.308442940706308,1.0053562137418104,0.4715893386632741
2019-07-24,0.46881479528919634,0.46881479528919634,0.6310620101324483,0.614518963452296,0.041298046737968414,0.16807394253319613,0.7952552453235858,0.0366708121432181,1.345327515124469,1.0922036409990514,0.512327457376854
2019-07-25,-0.5262401280453521,0.5262401280453521,0.6153897398379579,0.6299914207610675,0.04110306741490151,0.1690316572851101,0.7944414491608364,0.036526893554053586,1.3119166361409271,1.0360254534473174,0.4859755694064999
2019-07-26,0.7387691099236315,0.7387691099236315,0.6403452060477038,0.61715353612592,0.0415001087509177,0.16803913490822822,0.7946882284729219,0.03727263661884994,1.3651178664569208,1.1166350010247106,0.5237876430897996
2019-07-29,-0.16161146071377308,0.16161146071377308,0.6611679190237746,0.6405946813019472,0.041286478182555875,0.165874948830776,0.79709208342005,0.03703296774917397,1.4095087000936466,1.1731665883051097,0.5503053026961638
2019-07-30,-0.25786549148275606,0.25786549148275606,0.6316659445792645,0.659749137131161,0.040942203775684076,0.16600271018292562,0.7970759843330737,0.036921305484000744,1.3466150108310522,1.1009689946793122,0.5164390819818674
2019-07-31,-1.0885526112694222,1.0885526112694222,0.6150272826982492,0.6300093803809911,0.04011858709690266,0.16694235590413323,0.7975724321854751,0.03548521191039167,1.3111439330542671,1.047088263492232,0.491164877635293
2019-08-01,-0.8998793869673061,0.8998793869673061,0.7658783046844354,0.6213526645146729,0.041744427930277155,0.16712307626760084,0.7973340631394951,0.035542860592904124,1.632735198736808,1.363024092168908,0.6393630649734282
2019-08-02,-0.7282739927039539,0.7282739927039539,0.8220589609750366,0.7661640160447012,0.04292443639766265,0.16687842630099428,0.7965819244233144,0.03653964927569131,1.7525037500232865,1.3903962801652818,0.652202725044691
2019-08-05,-2.977782000298257,2.977782000298257,0.8330504342928533,0.8220114654145085,0.04369545768065649,0.16615824639187085,0.7962114705654137,0.03763028304271543,1.7759358870380177,1.3142460072904414,0.6164823939488945
2019-08-06,1.3017017169930867,1.3017017169930867,1.6254205343259045,0.8839797198840897,0.048912648158136465,0.21003153993930582,0.7676463957705554,0.022322064290138832,3.4651475344205918,2.5452734987795047,1.1939289075850328
2019-08-07,0.07668762331907164,0.07668762331907164,1.5267986112667438,1.6055059367392108,0.04970765027417378,0.2042833219852337,0.7703864433239742,0.025330234690792097,3.254900705177725,2.953867587088248,1.385590940656953
2019-08-08,1.8762303409982417,1.8762303409982417,1.3415239637914114,1.5025522956484174,0.05049081537546037,0.1954164167098303,0.7747546434914151,0.029828939798754672,2.859923544294222,2.713759925217949,1.272961991910555
2019-08-09,-0.6616606354921895,0.6616606354921895,1.4461665151824583,1.3502159605574473,0.05081971431280887,0.1998284116492215,0.7721070640018746,0.02806452434890394,3.0830054306680426,3.1235788295736446,1.4651985578511957
2019-08-12,-1.2317322177970436,1.2317322177970436,1.3284412423900005,1.439046388685917,0.05142847086954051,0.19694568165631543,0.7727046287380492,0.030349689605635333,2.8320331867835047,2.8932555679406686,1.3571592448717682
2019-08-13,1.5131688322181258,1.5131688322181258,1.3285632855670133,1.3294762841730023,0.05188565305460528,0.1984471129711184,0.7711036778037194,0.030449209225162255,2.8322933641376036,2.801084333806199,1.3139238515304632
2019-08-14,-2.929275291174427,2.929275291174427,1.3523034914465644,1.337110727836936,0.05095602173123081,0.20133584151788836,0.770931919347071,0.027732239135040748,2.882903845630185,2.975598537323417,1.3957844266173036
2019-08-15,0.24642680276520945,0.24642680276520945,1.8757321782326863,1.3825769450600132,0.04949602005325289,0.2173844540830307,0.7658706900898715,0.016744855827097727,3.99877360681426,3.714821397069227,1.742536766521604
2019-08-16,1.4426124657806128,1.4426124657806128,1.6388067696555721,1.8484987594934286,0.05021357994030569,0.2089187875215448,0.7700205253114684,0.021060687166986836,3.493684937122354,3.424830841367112,1.606508906432924
2019-08-19,1.2105865492432422,1.2105865492432422,1.5883026444707162,1.650730324223657,0.04876492000358592,0.21156599429442058,0.7705128125677682,0.017921193137811264,3.3860178804028136,3.4712952476964807,1.6283042843822924
2019-08-20,-0.7914727601132987,0.7914727601132987,1.4962884493941906,1.5832322419517375,0.049291927616694195,0.2084085960825538,0.7722250004291603,0.019366403488285888,3.1898577147916733,3.3232671305096746,1.55886771957719
2019-08-21,0.8246798595579641,0.8246798595579641,1.3849787213742173,1.4852334315500464,0.051333582662933086,0.20338504345062275,0.7727340201698539,0.023880936379523265,2.952562429380875,3.1251919046473224,1.4659552140460963
